9.972004821203158675e-01,2.695503298792722470e-05,2.772562846696135629e-03
1.368663234186166117e-02,2.926682483403149435e-04,9.860206994097980848e-01
1.080661556087390265e-06,9.999853430818359534e-01,1.357625660789587008e-05
9.990304084920356154e-01,8.909270831171962749e-05,8.804987996526707520e-04
2.115724432975605381e-04,3.148136806285331985e-05,9.997569461886396391e-01
8.818211162738018110e-05,9.997824527884537904e-01,1.293650999188213373e-04
9.990377568158977928e-01,1.428795903890766113e-05,9.479552250632928721e-04
2.683313737408622631e-06,1.097112906561434205e-07,9.999972069749719639e-01
9.672751625036498776e-06,9.999632729920141516e-01,2.705425636084020542e-05
9.988247591864921615e-01,4.669395512572358322e-05,1.128546858382115190e-03
1.281221329348608204e-03,4.523368681263513609e-06,9.987142553019701108e-01
3.938988854738128729e-05,9.992064209252783380e-01,7.541891861742419829e-04
9.999938374512222783e-01,2.983656474669362061e-06,3.178892302976705213e-06
4.460611667553614153e-06,1.147919346691481416e-06,9.999943914689858326e-01
3.254510468720949080e-05,9.999338923717449035e-01,3.356252356788558792e-05
9.999928034032243840e-01,5.101901762338100193e-08,7.145577757980360514e-06
7.104112283447153002e-05,6.192127402192987622e-06,9.999227667497633254e-01
8.154791658354622818e-05,9.999164332449100856e-01,2.018838506482099573e-06
9.998403882224731198e-01,2.287164963085286005e-05,1.367401278960651801e-04
2.644453663801406154e-04,1.506238084156007285e-05,9.997204922527782589e-01
3.541192729937104168e-05,9.999311111833232291e-01,3.347688937733919300e-05
9.999979754812908794e-01,1.586315278252059115e-06,4.382034309300199890e-07
1.174946030796053708e-06,3.030833821862119907e-06,9.999957942201473937e-01
2.099580253630499286e-04,9.997362857895626398e-01,5.375618507439835732e-05
9.999434652852725591e-01,4.399086802946807129e-05,1.254384669796145139e-05
1.395242031524348712e-04,1.491488475698476336e-06,9.998589843083719453e-01
2.478481204707626477e-05,9.999688039803245054e-01,6.411207628448436877e-06
9.997089567246787434e-01,5.160054136705875344e-05,2.394427339540891033e-04
7.356026775629206349e-06,2.283185538730514949e-06,9.999903607876856615e-01
1.142908236740007448e-05,9.997747400563765652e-01,2.138308612559546604e-04
9.999156461029987675e-01,9.424453123057790975e-06,7.492944387822338939e-05
1.927572545850477566e-04,7.099093239888261502e-06,9.998001436521750662e-01
3.636720592406894723e-07,9.999811552380298840e-01,1.848108991093187770e-05
9.999595937884118158e-01,2.392192520388681520e-06,3.801401906785994045e-05
5.024298797514118071e-03,2.425691832740161632e-05,9.949514442841584927e-01
4.863865821759634504e-08,9.999999235468367553e-01,2.781450504974741193e-08
9.906272808318444811e-01,2.525710007173293447e-04,9.120148167438123926e-03
7.622231705823222442e-05,6.988891089587616490e-07,9.999230787938327980e-01
1.386113441994331409e-05,9.999538931101674688e-01,3.224575541252828017e-05
9.999339280048614720e-01,9.677379343072415398e-06,5.639461579542730040e-05
9.085423966151651111e-05,4.382216444410628960e-06,9.999047635438940151e-01
1.414397253606720928e-04,9.998579751862869403e-01,5.850883523802019724e-07
9.999752450678855986e-01,8.954000201269994918e-08,2.466539211235783708e-05
1.321007842630485263e-03,2.658107146475362825e-05,9.986524110859047454e-01
2.756573280398935637e-06,9.999948970046026453e-01,2.346422117089652687e-06
9.981229894052019436e-01,3.148285235152504797e-05,1.845527742446595107e-03
1.710979068228883106e-03,1.910962027076118532e-05,9.982699113115003353e-01
6.217076161659983397e-05,9.999370582124136320e-01,7.710259699540683500e-07
9.999461085802603399e-01,3.915965084847214471e-06,4.997545465482230336e-05
2.009201161897137416e-04,1.498371500969997185e-05,9.997840961688005956e-01
1.175906066463049514e-05,9.999773471694921589e-01,1.089376984320345284e-05
9.997789528894257538e-01,1.469706737801737279e-04,7.407643679397226191e-05
1.913028392171515742e-04,9.321547110337346573e-06,9.997993756136724919e-01
1.773442791004830693e-05,9.999402120888885026e-01,4.205348320146198887e-05
9.999784614855085074e-01,1.110477374019554475e-06,2.042803711743634710e-05
4.781102726882967762e-05,7.549430697484496022e-06,9.999446395420337197e-01
2.413925047333658090e-05,9.999372766423132441e-01,3.858410721341058930e-05
9.991436453299529230e-01,8.704322967481748104e-06,8.476503470795609778e-04
1.421330645739592476e-06,6.060397056510166402e-07,9.999979726296486238e-01
2.578169957369713780e-05,9.994818837733324690e-01,4.923345270939274033e-04
9.881373417535013193e-01,2.304416387844170945e-03,9.558241858654505443e-03
4.972816016242894745e-03,3.033121066420751540e-05,9.949968527730929102e-01
3.330766790758630537e-05,9.999431265237949118e-01,2.356580829753309172e-05
9.998929713419786314e-01,7.438328724007335318e-06,9.959032929735666263e-05
5.048378265584430600e-04,1.262864308379221996e-05,9.994825335303577640e-01
9.804443517245463251e-06,9.999882723414059704e-01,1.923215076782807221e-06
9.850468911542815675e-01,1.367600004868802963e-04,1.481634884523150460e-02
7.036320186762153473e-04,9.411073643510423520e-06,9.992869569076803238e-01
7.414320380573251699e-06,9.999682684866385562e-01,2.431719298089424935e-05
9.994678045282529011e-01,6.642783596529318378e-05,4.657676357817983710e-04
3.733186309227762983e-02,4.140019903681593577e-05,9.626267367086854820e-01
6.222932347849276190e-07,9.999519513606623944e-01,4.742634610280568587e-05
9.998359031074530723e-01,1.154368694120701323e-05,1.525532056057106402e-04
2.172358060545332155e-05,1.130611434866091779e-05,9.999669703050457770e-01
3.297015397482954086e-05,9.998445616642198663e-01,1.224681818054229371e-04
9.999114630576507734e-01,2.302670386195656070e-06,8.623427196297542968e-05
1.041347111795083935e-04,6.338418702884817848e-06,9.998895268701176731e-01
2.902848751509377894e-05,9.999655943708702921e-01,5.377141614487868231e-06
9.999075103787227192e-01,2.026376004229076223e-06,9.046324527308427727e-05
8.507579765863210880e-03,2.692886203895805646e-06,9.914897273479329476e-01
9.358744938379871437e-06,9.999891539805060292e-01,1.487274555651178875e-06
9.903262410534627858e-01,1.977121079135990707e-04,9.476046838623554402e-03
2.367803021081859406e-05,4.815619670682447106e-08,9.999762738135923312e-01
3.707152733204393511e-06,9.999947759394488545e-01,1.516907817840019003e-06
9.962873369140006208e-01,1.020141142658663545e-03,2.692521943340652792e-03
3.382882900626254597e-04,2.146608782286006566e-05,9.996402456221145094e-01
1.363048049150203965e-06,9.999984313766899779e-01,2.055752608882175715e-07
9.996908736965011144e-01,7.865286037138372109e-06,3.012610174617771832e-04
2.707994109498242531e-04,4.484290352476113608e-08,9.997291557461466249e-01
7.052934205155390887e-06,9.997498887967368741e-01,2.430582690579640489e-04
9.996960648416899353e-01,2.152066051817060034e-04,8.872855312827803830e-05
3.765135078154626725e-04,1.190989536451881341e-05,9.996115765968199840e-01
5.524999403137859793e-05,9.999418559713265653e-01,2.894034642072587162e-06
9.996864509305962709e-01,6.062030506847901218e-06,3.074870388968731411e-04
4.406426430443626452e-04,1.248278102116889344e-04,9.994345295467439438e-01
6.124733580963035210e-05,9.999276920592601314e-01,1.106060493027043424e-05
9.990144064327647344e-01,8.485280584265153259e-06,9.771082866510680861e-04
5.279978627488450147e-04,1.536285040444790678e-05,9.994566392868466931e-01
3.748607902106060027e-06,9.999648847698947574e-01,3.136662220318494102e-05
9.998762228604837210e-01,4.893665795476959292e-05,7.484048156149111797e-05
1.213917108098953629e-04,7.250946176157762540e-06,9.998713573430140222e-01
3.366384139899402696e-06,9.999718359774187881e-01,2.479763844134957851e-05
9.999448832851837166e-01,9.921911903484746962e-08,5.501749569723404500e-05
4.170586256562831742e-04,4.603104474447341765e-06,9.995783382698691932e-01
1.410589971942410797e-06,9.999733057161913630e-01,2.528369383678452355e-05
9.894463403663944501e-01,4.372616848202215977e-06,1.054928701675736900e-02
2.877210780393200202e-04,9.029896371995424018e-06,9.997032490255887138e-01
2.963275981405851577e-07,9.999952517999715074e-01,4.451872430432017125e-06
9.999423565560927596e-01,4.537163808465048226e-05,1.227180582267125002e-05
6.083416085648254285e-02,3.557589674809436843e-04,9.388100801760365099e-01
3.165207940091020675e-06,9.998736410064879010e-01,1.231937855721093275e-04
9.999335899784367321e-01,5.327161677391718228e-06,6.108285988591150755e-05
7.061170669697610378e-05,6.165448893750622483e-06,9.999232228444092652e-01
4.570612047074274755e-04,9.976276543344619885e-01,1.915284460830565718e-03
9.999848601539427229e-01,1.260991351988752460e-07,1.501374692213297961e-05
3.114520891713476458e-04,8.786572968836185059e-06,9.996797613378598513e-01
1.078081277281110386e-05,9.999700382094394158e-01,1.918097778764857379e-05
9.999988590670487731e-01,5.563163660913238573e-07,5.846165851629363197e-07
8.172566051020700500e-04,7.689429318875391043e-06,9.991750539655790408e-01
1.638471350009807907e-05,9.999328680180776807e-01,5.074726842223578719e-05
9.999708373093095792e-01,6.481767898316773114e-06,2.268092279212068744e-05
7.239666659920831375e-04,7.862914794569747707e-05,9.991974041860622879e-01
1.342553316659892161e-05,9.999863858972627417e-01,1.885695707565568606e-07
9.999616203678987070e-01,4.332898583773182787e-06,3.404673351755229343e-05
1.428978365634576780e-04,1.529289271072356579e-05,9.998418092707257454e-01
2.949324189334750859e-07,9.999940026368159263e-01,5.702430765163963905e-06
9.999176099571361886e-01,5.808093996350248290e-06,7.658194886749387247e-05
1.727007540384886748e-05,3.082558342179057058e-06,9.999796473662539986e-01
2.743741399510197613e-06,9.999972151751043148e-01,4.108349624502718691e-08
9.999373399644929661e-01,3.153273100424554796e-05,3.112730450282664204e-05
4.574604836313747223e-04,5.133294564466465936e-06,9.995374062218042033e-01
7.040361469655027791e-06,9.999582840046369325e-01,3.467563389341469685e-05
9.997824192747665206e-01,2.965374127707451948e-06,2.146153511057340905e-04
2.988223268793272351e-06,1.071860679988681889e-06,9.999959399160511797e-01
1.318869209795855133e-04,9.998556198848247423e-01,1.249319419560142843e-05
9.999481779592404029e-01,7.344384355447613330e-06,4.447765640421170069e-05
3.429267599706097014e-02,6.281453914678313878e-05,9.656445094637923221e-01
2.687271305463401129e-05,9.999602642880793812e-01,1.286299886592142270e-05
9.985080861160353649e-01,9.478293923547376698e-05,1.397130944729148326e-03
3.527081523748355069e-03,3.823361826267686542e-05,9.964346848579889171e-01
5.247884724652987615e-08,9.999993748011182237e-01,5.727200343845769663e-07
9.975150301201239911e-01,1.902649994103494473e-04,2.294704880465549268e-03
5.602725978765948087e-04,9.512924566636567255e-07,9.994387761096668044e-01
5.055149055958975352e-08,9.999997490918665077e-01,2.003566429292868051e-07
9.998910623541465981e-01,8.246389205920207337e-06,1.006912566473767198e-04
5.322001311512367149e-04,7.137880285982263706e-06,9.994606619885628707e-01
4.587088486762985621e-04,9.995397015991052125e-01,1.589552218397120269e-06
9.999146357868349266e-01,7.031434615360054248e-06,7.833277854972597149e-05
2.885232404871306100e-06,3.638314514038222330e-05,9.999607316224546905e-01
1.285947663670528688e-06,9.999927158870630661e-01,5.998165273204235884e-06
9.954975127164799042e-01,9.603325552731776377e-05,4.406454027992781457e-03
1.307417310638883785e-05,2.905115276232880565e-06,9.999840207116174051e-01
4.005660986779976069e-06,9.999913534027746742e-01,4.640936238610377299e-06
9.999972612446108577e-01,2.807410041599301705e-08,2.710681288609383492e-06
1.957833833312257763e-04,9.352528527144941380e-06,9.997948640881415550e-01
1.085592023797981432e-04,9.993889517270724276e-01,5.024890705477318880e-04
9.999842239409428846e-01,1.940515038284226579e-06,1.383554401879029967e-05
2.111550804657827052e-05,1.665568083944253628e-06,9.999772189238694819e-01
3.855235904063155374e-06,9.999934956158520460e-01,2.649148243893915328e-06
9.999823378764666204e-01,1.262813365043513538e-05,5.033989882916572588e-06
4.239413662256012556e-06,1.694540340694022888e-05,9.999788151829307470e-01
2.366826132015934724e-07,9.999995896649042093e-01,1.736524824505255488e-07
9.980352093063086238e-01,4.154797877568433561e-05,1.923242714915737858e-03
2.952260661472822000e-04,4.025346974498223679e-06,9.997007485868781851e-01
1.314956012469953914e-05,9.999685897281316294e-01,1.826071174367346008e-05
9.999599649962006565e-01,7.724289684820950422e-06,3.231071411453309187e-05
1.039715030967963845e-04,1.127628384959208545e-05,9.998847522130536181e-01
1.706879743438121032e-06,9.999982155873478051e-01,7.753290874628862922e-08
9.997285185914259742e-01,2.713344151970341646e-05,2.443479670542987375e-04
1.243131586156285260e-04,7.667065442361182089e-06,9.998680197759420851e-01
3.307581524836210194e-05,9.998599981553383254e-01,1.069260294133563254e-04
9.888812905584463131e-01,6.427274312880208956e-05,1.105443669842483788e-02
5.043488418128289611e-05,4.480873899056060059e-06,9.999450842419196350e-01
2.500987658533451058e-07,9.999997312381551096e-01,1.866307896823654750e-08
9.999390273919464001e-01,2.744818323070841303e-05,3.352442482287294458e-05
1.027271958287917942e-03,9.751315358735736358e-05,9.988752148881246962e-01
9.727299972384922610e-06,9.999727293132061323e-01,1.754338682147671690e-05
9.971239779747887999e-01,1.089020638093149369e-04,2.767119961401858039e-03
7.641118785097629181e-04,6.260945407445478899e-06,9.992296271760827686e-01
2.510653613344993994e-03,9.959156821870884801e-01,1.573664199566503089e-03
9.999619895222909838e-01,4.089532664693740618e-06,3.392094504441140672e-05
1.941258366275199095e-04,9.103954347708167067e-06,9.997967702090247988e-01
7.846254629696000247e-05,9.999132811039024293e-01,8.256349800639204374e-06
9.999481879113957250e-01,1.577839945359919960e-05,3.603368915068795770e-05
1.000638672329841292e-06,4.250604210167527272e-06,9.999947487571175797e-01
8.462665099490808177e-06,9.999888726641942283e-01,2.664670706347807733e-06
9.949842732418573421e-01,7.318658964903374236e-05,4.942540168493595419e-03
5.059317859246758486e-05,1.249614207030098217e-04,9.998244454007045867e-01
5.430392970421176174e-04,9.994550180055870037e-01,1.942697370933040290e-06
9.998856970746680117e-01,1.286990412038369653e-05,1.014330212115109576e-04
2.606060455234192677e-03,2.046285197325689392e-07,9.973937349162461663e-01
5.576179728837462045e-05,9.999421048087945296e-01,2.133393917126007628e-06
9.998879196576205830e-01,5.400801839389841436e-06,1.066795405400357727e-04
1.790375409478306261e-06,1.069386268854910560e-05,9.999875157619020349e-01
5.278528652811082531e-04,9.994619478118136335e-01,1.019932290524317838e-05
9.995992764108287965e-01,5.880299867983337377e-06,3.948432893032759704e-04
6.311399908858735322e-04,1.662689519439291755e-05,9.993522331139197412e-01
1.534265740076471178e-03,9.938860278114771685e-01,4.579706448446415647e-03
9.991928406488236325e-01,1.556074639349904978e-05,7.915986047828957664e-04
2.956309784410583643e-03,6.112235707762643457e-05,9.969825678585118034e-01
1.431829033678001599e-04,9.998096025041374180e-01,4.721459249484903989e-05
9.999715136556115436e-01,9.753258696105464450e-06,1.873308569232480964e-05
4.539327248255328631e-04,3.529426766548453514e-05,9.995107730075089014e-01
6.864396083791939552e-06,9.999912194372085894e-01,1.916166707642727758e-06
9.999651030203413615e-01,1.836086453862624592e-05,1.653611512004458248e-05
5.304226991574959721e-03,1.445163943247779106e-03,9.932506090651772590e-01
1.360166893197602992e-05,9.999724654367894150e-01,1.393289427863756322e-05
9.996522222126175139e-01,7.049017768241618533e-06,3.407287696142705818e-04
7.269327183531171016e-07,6.700838354603740176e-07,9.999986029834462276e-01
2.291916480483286547e-07,9.999997096684671849e-01,6.113988476953002117e-08
9.999256552296513778e-01,3.241596587041487273e-06,7.110317376162671003e-05
3.578987811415378409e-04,1.732976628189154670e-05,9.996247714525765549e-01
1.098973380633698276e-05,9.999854010563855589e-01,3.609209808200698635e-06
9.987164282831233475e-01,1.628816330235387876e-05,1.267283553574231935e-03
1.573554720722303735e-04,5.448400945927991235e-06,9.998371961269818531e-01
2.259117739117193969e-05,9.999752411730351565e-01,2.167649573691961488e-06
9.996923863346781625e-01,3.123491832508131519e-06,3.044901734892776113e-04
2.474703673470617462e-04,1.335888167352019768e-05,9.997391707509794001e-01
2.628400362480765889e-07,9.999934387259127311e-01,6.298434051023688630e-06
9.989762857933299767e-01,6.510821954578584333e-04,3.726320112121914597e-04
8.841295717268092514e-05,6.760816887099602439e-05,9.998439788739563738e-01
9.827359432598883143e-07,9.999938212208914212e-01,5.196043165260201407e-06
9.998834304514150340e-01,6.135747487710856695e-06,1.104338010972249242e-04
8.487983389000853390e-03,1.862940651577125136e-05,9.914933872044834340e-01
4.660324303732111589e-06,9.999951014485810585e-01,2.382271151191204668e-07
9.999541407468663934e-01,1.194687104779902611e-06,4.466456602876923645e-05
9.231851094774721231e-05,4.834697580893558525e-06,9.999028467914713447e-01
2.323191368578920332e-05,9.999759144274931177e-01,8.536588210137994309e-07
9.980912314971391863e-01,6.542208910022617794e-05,1.843346413760517215e-03
1.190004195830241467e-04,6.882850248299006588e-06,9.998741167301686827e-01
6.571283716952814203e-05,9.999340778271054164e-01,2.093357250445960441e-07
9.873270453932976309e-01,1.566374817656456854e-04,1.251631712493657400e-02
1.740500089073610028e-05,4.305219839639100863e-04,9.995520730151453703e-01
1.479693248557334515e-04,9.998504884467429576e-01,1.542228401340799084e-06
9.999760405013080611e-01,2.385728238326771166e-08,2.393564140950643398e-05
7.276125687905620528e-04,2.541492712412758953e-05,9.992469725040852291e-01
1.345790250095115966e-06,9.999388270858533545e-01,5.982712389656714747e-05
9.998716247312261496e-01,6.755291764278314402e-06,1.216199770096079030e-04
2.263534618805723827e-04,5.795711870783683686e-06,9.997678508262486385e-01
8.974454206158891853e-07,9.999984348375661192e-01,6.677170131693315909e-07
9.999088068295158838e-01,8.192626766678983333e-06,8.300054371751820477e-05
4.739218473014683857e-04,7.635534430504954196e-06,9.995184426182679438e-01
1.822741154761949346e-05,9.999434737061421163e-01,3.829888231024499134e-05
9.998860116437834344e-01,7.671178683419289137e-06,1.063171775331290858e-04
2.964632687192655323e-05,3.783224282886486299e-06,9.999665704488452933e-01
9.177549141395925907e-04,9.990683882712351194e-01,1.385681462540150044e-05
9.984915949283985626e-01,8.308840798282465103e-07,1.507574187521639516e-03
4.226633112616907131e-05,3.847190983010907449e-06,9.999538864778908520e-01
4.831913113949003733e-04,9.995024663682929855e-01,1.434232031214121890e-05
9.992825853091316102e-01,1.862947455852065456e-05,6.987852163098300182e-04
1.546864026922980216e-02,2.546383764223691512e-06,9.845288133470059266e-01
2.473052085907295598e-05,9.999687567232203866e-01,6.512755920589466226e-06
9.998927823932455272e-01,8.547070369336958622e-05,2.174690306113543134e-05
1.462251279397692018e-04,7.859116732164310612e-07,9.998529889603871013e-01
3.407870340584046579e-05,9.999625466611113955e-01,3.374635482798776227e-06
9.933534685434399769e-01,6.152759855493026566e-05,6.585003858005185860e-03
6.183106316460669472e-05,3.818175412131235355e-06,9.999343507614232296e-01
5.567110434708793754e-06,9.998775311204245453e-01,1.169017691406368660e-04
9.999876094188220321e-01,4.432920807366546872e-06,7.957660370452912838e-06
1.632314470825103458e-03,2.806907785473209294e-05,9.983396164513201887e-01
5.088974367040837598e-05,9.999393148639733608e-01,9.795392356257289716e-06
9.998747848330616916e-01,7.908046900411644262e-06,1.173071200379438930e-04
1.563241884789526087e-04,8.592550224096655323e-06,9.998350832612969974e-01
9.112525753310362327e-06,9.999846782114738541e-01,6.209262772747673493e-06
9.998957935569733335e-01,1.126273594829241116e-05,9.294370707841160346e-05
5.709293030741795444e-04,1.670862311220891144e-07,9.994289036106946966e-01
1.099098809514396257e-05,9.999831150371224497e-01,5.893974782368710926e-06
9.998674625796050153e-01,7.111458369666243931e-05,6.142283669825657298e-05
3.852169971775317971e-05,3.657519450594172080e-07,9.999611125483371943e-01
6.821758728227911002e-05,9.999166779211117184e-01,1.510449160604549013e-05
9.953098448151604938e-01,3.130236654680029019e-05,4.658852818292844727e-03
4.892436114857529676e-06,2.277962273248524216e-08,9.999950847842623558e-01
2.748891995896774373e-05,9.999547752604402984e-01,1.773581960063456197e-05
9.999926984685121312e-01,1.667146571942703570e-06,5.634384915908285520e-06
2.529675416951760052e-05,1.845820283498798733e-05,9.999562450429955174e-01
1.426727547321382207e-06,9.999966298086944150e-01,1.943463758277211583e-06
9.999153836589234068e-01,7.801300558931515029e-06,7.681504051770169067e-05
2.075798491961589731e-06,1.060289943497562061e-06,9.999968639115645042e-01
1.137299394832354781e-05,9.999823024294524076e-01,6.324576599361184910e-06
9.999194558164601343e-01,2.914882443005053168e-06,7.762930109689636956e-05
1.584823789562553971e-03,3.895084608346462661e-05,9.983762253643538864e-01
2.275570299220781480e-06,9.999896337147233805e-01,8.090714977318532570e-06
9.999610944059107442e-01,9.458241827282716442e-06,2.944735226197915638e-05
2.893626614359280300e-03,5.371304073588496980e-04,9.965692429782819772e-01
1.461699445514282149e-05,9.999733334291783793e-01,1.204957636647124576e-05
9.998998348891405819e-01,1.756204376655731581e-05,8.260306709297719221e-05
1.971886632283109328e-02,8.737466711148017583e-04,9.794073870060540088e-01
4.896688969126046299e-06,9.999643987880417750e-01,3.070452298902993411e-05
9.999911966131194152e-01,8.279373819631300522e-07,7.975449498553198590e-06
1.691765454079732957e-05,6.691480005610859045e-08,9.999830154306590391e-01
2.478813723995148310e-06,9.999803960838473671e-01,1.712510242858167835e-05
9.998209703699240114e-01,2.195656747787234764e-07,1.788100644012226943e-04
6.068118224309853220e-05,4.919170234552726768e-06,9.999343996475223983e-01
1.380077132819057334e-05,9.999850331241462165e-01,1.166104525570836834e-06
9.998641806096596474e-01,3.798731872716089596e-05,9.783207161325411236e-05
1.771243684954091529e-03,6.664332747533319233e-07,9.982280898817711412e-01
4.483117280472450743e-05,9.999421976179273530e-01,1.297120926804412846e-05
9.997427878641237387e-01,6.069329847634832579e-06,2.511428060286554839e-04
1.520514509439798551e-04,7.504023066976817971e-06,9.998404445259890805e-01
1.039286483131715038e-05,9.999893004191713342e-01,3.067159974072834254e-07
9.999387448375397502e-01,4.938718336233282463e-05,1.186797909804026531e-05
6.289368376034792756e-03,6.840398374780364650e-04,9.930265917864871117e-01
5.416561303686912241e-06,9.999700614488984396e-01,2.452198979784265395e-05
9.889653969012462964e-01,2.655788837764236094e-03,8.378814260989441917e-03
1.679497185752631223e-04,2.728397787282870081e-05,9.998047663035518617e-01
1.155751994858837686e-05,9.999723927889959674e-01,1.604969105546581655e-05
9.997731042475893615e-01,8.437091076208862336e-07,2.260520433029833474e-04
1.252578277690408293e-05,2.292341163336470426e-07,9.999872449831067600e-01
6.440494876998189413e-06,9.999395401594992627e-01,5.401934562386206235e-05
9.996716622545169795e-01,1.854406945265450805e-05,3.097936760303629761e-04
1.749528153572155295e-04,1.863308492456266483e-05,9.998064140997182658e-01
1.189020352815041969e-05,9.999844615468357345e-01,3.648249636155262116e-06
9.999011769721349863e-01,2.693699020739561809e-06,9.612932884435066285e-05
2.719136491002832585e-05,3.076784216057605381e-07,9.999725009566684530e-01
6.846104291807266425e-06,9.999920002991926626e-01,1.153596515528221410e-06
9.988201226556632228e-01,1.503477136186023638e-04,1.029529630718118522e-03
1.579313471742888617e-03,4.148599900829767484e-06,9.984165379283563846e-01
1.270725465046470335e-05,9.999783309823333521e-01,8.961763016196508250e-06
9.978407615231109640e-01,1.708890430835339428e-04,1.988349433805504472e-03
2.552339199209663345e-04,1.531108032934599172e-05,9.997294549997497448e-01
6.530017053237783404e-06,9.999749910679995857e-01,1.847891494706602571e-05
9.999166153667160550e-01,8.632449316569625731e-06,7.475218396735337344e-05
1.508107750523807591e-05,5.888378629906991388e-05,9.999260351361956012e-01
1.240021971870216308e-04,9.998351701380826517e-01,4.082766473036886017e-05
9.995381230241514592e-01,3.314448981864370032e-05,4.287324860299768724e-04
1.081392172714394629e-04,8.352762198489016874e-06,9.998835080205300541e-01
2.621174694574021223e-04,9.991911299734007601e-01,5.467525571418759955e-04
9.998826898357234816e-01,1.108024578243970801e-05,1.062299184941437817e-04
7.952227970468218887e-03,9.102819010877873882e-06,9.920386692105208626e-01
4.120003355270267925e-07,9.999766225003513531e-01,2.296549931326424560e-05
9.999199536963546686e-01,6.821439036605857434e-06,7.322486460874002006e-05
5.782722725351492968e-05,5.123026997446573883e-06,9.999370497457490403e-01
3.900112258619650698e-06,9.996686250202559965e-01,3.274748674853420936e-04
9.984483603969869225e-01,1.839092328042016066e-05,1.533248679732618575e-03
1.019975511224345603e-04,8.052672967769677537e-06,9.998899497759097255e-01
2.346695245451373190e-05,9.999626117831937888e-01,1.392126435162437761e-05
9.995736962440905371e-01,1.816417236170145730e-05,4.081395835478420636e-04
6.164672329891211951e-03,1.149379542465238136e-04,9.937203897158622956e-01
1.316603382175780692e-05,9.999767070064270458e-01,1.012695975127912953e-05
9.999417313214070679e-01,7.454831580242384373e-06,5.081384701256555064e-05
1.162185130981311260e-04,7.113929802749549711e-06,9.998766675570991413e-01
